episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100,beta
2883,0.19304,3,8.0,8.4,True,20000,19849,4.328350067138672,0.0005544144284992108,0.87,0.80916
2884,0.19276,8,3.0,4.0,True,20000,19857,4.11118745803833,0.0005542644911744005,0.87,0.80932
2885,0.19248,3,8.0,8.4,True,20000,19860,3.227020740509033,0.0005541145328485848,0.87,0.80938
2886,0.1922,2,9.0,9.2,True,20000,19862,4.418080806732178,0.0005539645535519685,0.87,0.80942
2887,0.19192,1,10.0,10.0,True,20000,19863,4.264101505279541,0.0005538145533147602,0.88,0.8094399999999999
2888,0.19164,4,7.0,7.6,True,20000,19867,4.3706159591674805,0.0005536645321671734,0.88,0.80952
2889,0.19136,2,9.0,9.2,True,20000,19869,4.71286153793335,0.0005535144901394252,0.88,0.8095600000000001
2890,0.19108,3,8.0,8.4,True,20000,19872,4.949132442474365,0.0005533644272617371,0.88,0.80962
2891,0.1908,1,10.0,10.0,True,20000,19873,3.9373526573181152,0.0005532143435643352,0.88,0.8096399999999999
2892,0.19052,2,9.0,9.2,True,20000,19875,4.166116714477539,0.000553064239077449,0.88,0.80968
2893,0.19024,2,9.0,9.2,True,20000,19877,4.230477333068848,0.0005529141138313128,0.88,0.80972
2894,0.18996,5,6.0,6.8,True,20000,19882,3.843271017074585,0.0005527639678561648,0.88,0.80982
2895,0.18968,1,10.0,10.0,True,20000,19883,4.127780914306641,0.0005526138011822477,0.88,0.8098400000000001
2896,0.1894,2,9.0,9.2,True,20000,19885,3.965261459350586,0.0005524636138398079,0.88,0.80988
2897,0.18912,4,7.0,7.6,True,20000,19889,4.138036727905273,0.0005523134058590966,0.88,0.80996
2898,0.18884,5,6.0,6.4,True,20000,19894,4.220747470855713,0.0005521631772703682,0.88,0.81006
2899,0.18856,2,9.0,9.2,True,20000,19896,4.021397590637207,0.0005520129281038822,0.88,0.8101
2900,0.18828,1,10.0,10.0,True,20000,19897,3.5490989685058594,0.0005518626583899017,0.88,0.81012
2901,0.188,3,8.0,8.4,True,20000,19900,3.909426212310791,0.0005517123681586942,0.88,0.81018
2902,0.18772,9,2.0,2.4,True,20000,19909,4.467888832092285,0.0005515620574405314,0.88,0.81036
2903,0.18744,1,10.0,10.0,True,20000,19910,3.8755035400390625,0.0005514117262656885,0.88,0.81038
2904,0.18716,2,9.0,9.2,True,20000,19912,4.2714338302612305,0.0005512613746644456,0.88,0.81042
2905,0.18688,6,5.0,6.0,True,20000,19918,3.433954954147339,0.0005511110026670865,0.88,0.81054
2906,0.1866,45,-45.0,-44.8,False,20000,19963,4.122946739196777,0.0005509606103038992,0.87,0.8114399999999999
2907,0.18632,9,2.0,2.8,True,20000,19972,3.5595200061798096,0.0005508101976051759,0.87,0.81162
2908,0.18604,2,9.0,9.2,True,20000,19974,4.2067365646362305,0.0005506597646012127,0.88,0.81166
2909,0.18576,2,9.0,9.2,True,20000,19976,5.482090950012207,0.0005505093113223101,0.89,0.8117000000000001
2910,0.18548,15,-24.0,-24.0,False,20000,19991,3.3657875061035156,0.0005503588377987721,0.88,0.812
2911,0.1852,9,2.0,2.4,True,20000,20000,3.8540499210357666,0.0005502083440609074,0.88,0.8121799999999999
2912,0.18492,1,-10.0,-10.0,False,20000,20001,3.669926166534424,0.0005500578301390285,0.87,0.8122
2913,0.18464,27,-16.0,-15.6,True,20000,20028,4.209719181060791,0.0005499072960634522,0.87,0.81274
2914,0.18436,2,-11.0,-10.8,False,20000,20030,4.927576541900635,0.0005497567418644985,0.86,0.8127800000000001
2915,0.18408,4,-13.0,-12.4,False,20000,20034,4.238229751586914,0.0005496061675724928,0.85,0.81286
2916,0.1838,1,10.0,10.0,True,20000,20035,3.858112335205078,0.0005494555732177634,0.86,0.81288
2917,0.18352,1,10.0,10.0,True,20000,20036,4.388465404510498,0.0005493049588306433,0.86,0.8129
2918,0.18324,4,7.0,7.6,True,20000,20040,5.278070449829102,0.0005491543244414693,0.86,0.81298
2919,0.18296,27,-16.0,-15.6,True,20000,20067,2.7503747940063477,0.0005490036700805823,0.87,0.81352
2920,0.18268,1,10.0,10.0,True,20000,20068,4.9571146965026855,0.000548852995778327,0.87,0.81354
2921,0.1824,2,9.0,9.2,True,20000,20070,5.774062156677246,0.0005487023015650524,0.87,0.81358
2922,0.18212,4,7.0,7.6,True,20000,20074,5.866917610168457,0.0005485515874711116,0.87,0.81366
2923,0.18184,5,6.0,6.4,True,20000,20079,3.7738687992095947,0.000548400853526861,0.87,0.81376
2924,0.18156,33,-42.0,-42.4,False,20000,20112,2.979794979095459,0.000548250099762662,0.86,0.8144199999999999
2925,0.18128,1,10.0,10.0,True,20000,20113,3.425628900527954,0.0005480993262088793,0.86,0.81444
2926,0.181,2,9.0,9.2,True,20000,20115,3.93721342086792,0.0005479485328958816,0.86,0.81448
2927,0.18072,1,10.0,10.0,True,20000,20116,4.99484920501709,0.0005477977198540422,0.86,0.8145
2928,0.18044,2,9.0,9.2,True,20000,20118,4.25091028213501,0.0005476468871137377,0.86,0.81454
2929,0.18016,1,-10.0,-10.0,False,20000,20119,3.3218820095062256,0.0005474960347053487,0.85,0.81456
2930,0.17988,3,-12.0,-12.4,False,20000,20122,3.732743501663208,0.0005473451626592603,0.84,0.8146200000000001
2931,0.1796,5,6.0,6.4,True,20000,20127,3.976900339126587,0.0005471942710058611,0.84,0.8147200000000001
2932,0.17932,4,7.0,7.6,True,20000,20131,4.320932865142822,0.0005470433597755437,0.84,0.8148
2933,0.17904,5,6.0,6.8,True,20000,20136,5.454904556274414,0.0005468924289987047,0.84,0.8149
2934,0.17876,2,9.0,9.2,True,20000,20138,4.070098876953125,0.0005467414787057449,0.84,0.81494
2935,0.17848,5,6.0,6.8,True,20000,20143,3.9036314487457275,0.0005465905089270686,0.84,0.81504
2936,0.1782,1,-10.0,-10.0,False,20000,20144,3.8843681812286377,0.000546439519693084,0.83,0.81506
2937,0.17792,4,7.0,7.2,True,20000,20148,3.9961485862731934,0.0005462885110342039,0.83,0.81514
2938,0.17764,1,-10.0,-10.0,False,20000,20149,4.151562213897705,0.0005461374829808442,0.82,0.81516
2939,0.17736,45,-45.0,-45.2,False,20000,20194,3.6380252838134766,0.0005459864355634251,0.81,0.81606
2940,0.17708,3,8.0,8.4,True,20000,20197,3.960963726043701,0.0005458353688123707,0.81,0.81612
2941,0.1768,4,-13.0,-13.2,False,20000,20201,3.870995283126831,0.0005456842827581089,0.8,0.8162
2942,0.17652,2,9.0,9.2,True,20000,20203,4.20957088470459,0.0005455331774310715,0.81,0.8162400000000001
2943,0.17624,1,10.0,10.0,True,20000,20204,4.377930641174316,0.0005453820528616943,0.81,0.81626
2944,0.17596,1,10.0,10.0,True,20000,20205,3.612367630004883,0.0005452309090804168,0.81,0.81628
2945,0.17568,2,9.0,9.2,True,20000,20207,4.396208763122559,0.0005450797461176825,0.82,0.8163199999999999
2946,0.1754,2,9.0,9.2,True,20000,20209,3.350390911102295,0.0005449285640039388,0.83,0.81636
2947,0.17512,1,10.0,10.0,True,20000,20210,3.363043785095215,0.0005447773627696366,0.83,0.81638
2948,0.17484,3,8.0,8.4,True,20000,20213,3.562969446182251,0.0005446261424452312,0.84,0.81644
2949,0.17456,2,-11.0,-10.8,False,20000,20215,3.667996644973755,0.0005444749030611814,0.83,0.8164800000000001
2950,0.17428,4,7.0,7.2,True,20000,20219,5.233699798583984,0.0005443236446479499,0.83,0.81656
2951,0.174,5,6.0,6.4,True,20000,20224,3.9901604652404785,0.0005441723672360033,0.83,0.8166599999999999
2952,0.17372,1,10.0,10.0,True,20000,20225,3.900639057159424,0.0005440210708558119,0.83,0.8166800000000001
2953,0.17344,1,-10.0,-10.0,False,20000,20226,3.7793736457824707,0.0005438697555378499,0.82,0.8167
2954,0.17316,2,9.0,9.2,True,20000,20228,3.802112340927124,0.0005437184213125953,0.82,0.81674
2955,0.17288,11,-20.0,-19.6,False,20000,20239,4.703329563140869,0.0005435670682105299,0.81,0.8169599999999999
2956,0.1726,4,7.0,7.6,True,20000,20243,3.3340771198272705,0.0005434156962621393,0.81,0.81704
2957,0.17232,1,10.0,10.0,True,20000,20244,4.301560878753662,0.0005432643054979131,0.81,0.8170600000000001
2958,0.17204,1,10.0,10.0,True,20000,20245,4.3050737380981445,0.0005431128959483443,0.82,0.81708
2959,0.17176,5,6.0,6.8,True,20000,20250,3.321338653564453,0.0005429614676439299,0.82,0.81718
2960,0.17148,4,7.0,7.6,True,20000,20254,3.1687514781951904,0.0005428100206151707,0.83,0.8172600000000001
2961,0.1712,4,-13.0,-12.8,False,20000,20258,4.117233753204346,0.0005426585548925714,0.82,0.81734
2962,0.17092,3,8.0,8.4,True,20000,20261,4.183742523193359,0.0005425070705066399,0.82,0.8174
2963,0.17064,4,7.0,7.6,True,20000,20265,4.260842323303223,0.0005423555674878887,0.82,0.81748
2964,0.17036,1,-10.0,-10.0,False,20000,20266,3.7364730834960938,0.0005422040458668333,0.82,0.8175
2965,0.17008,1,10.0,10.0,True,20000,20267,3.157235622406006,0.0005420525056739935,0.82,0.81752
2966,0.1698,5,6.0,6.8,True,20000,20272,4.270576477050781,0.0005419009469398923,0.82,0.81762
2967,0.16952,3,8.0,8.4,True,20000,20275,2.6091978549957275,0.000541749369695057,0.82,0.81768
2968,0.16924,14,-3.0,-2.8,True,20000,20289,3.685884952545166,0.0005415977739700184,0.82,0.81796
2969,0.16896,2,9.0,9.2,True,20000,20291,3.5017268657684326,0.0005414461597953108,0.83,0.8180000000000001
2970,0.16868,2,9.0,9.2,True,20000,20293,3.8433146476745605,0.0005412945272014724,0.83,0.81804
2971,0.1684,3,8.0,8.0,True,20000,20296,3.9705004692077637,0.0005411428762190451,0.83,0.8181
2972,0.16812,2,9.0,9.2,True,20000,20298,4.046098232269287,0.0005409912068785747,0.83,0.81814
2973,0.16784,3,8.0,8.4,True,20000,20301,3.7561886310577393,0.0005408395192106104,0.83,0.8182
2974,0.16756,20,-9.0,-8.8,True,20000,20321,3.003032684326172,0.0005406878132457052,0.83,0.8186
2975,0.16728,2,9.0,9.2,True,20000,20323,4.390214920043945,0.0005405360890144158,0.83,0.81864
2976,0.167,2,9.0,9.2,True,20000,20325,4.12002420425415,0.0005403843465473026,0.83,0.8186800000000001
2977,0.16672,33,-22.0,-21.6,True,20000,20358,4.049848556518555,0.0005402325858749295,0.83,0.81934
2978,0.16644,5,6.0,6.8,True,20000,20363,5.123608112335205,0.0005400808070278644,0.83,0.81944
2979,0.16616,6,5.0,5.6,True,20000,20369,3.7632029056549072,0.0005399290100366787,0.83,0.8195600000000001
2980,0.16588,3,8.0,8.4,True,20000,20372,3.562608242034912,0.0005397771949319472,0.83,0.81962
2981,0.1656,1,10.0,10.0,True,20000,20373,4.360764503479004,0.0005396253617442487,0.83,0.81964
2982,0.16532,1,-10.0,-10.0,False,20000,20374,4.128085136413574,0.0005394735105041655,0.82,0.81966
2983,0.16504,2,9.0,9.2,True,20000,20376,3.5259711742401123,0.0005393216412422836,0.82,0.8197000000000001
2984,0.16476,1,10.0,10.0,True,20000,20377,4.161858558654785,0.0005391697539891925,0.82,0.81972
2985,0.16448,9,-18.0,-18.0,False,20000,20386,4.122872352600098,0.0005390178487754856,0.81,0.8199000000000001
2986,0.1642,2,9.0,9.2,True,20000,20388,3.961961269378662,0.0005388659256317594,0.81,0.81994
2987,0.16392,1,10.0,10.0,True,20000,20389,4.2873101234436035,0.0005387139845886145,0.81,0.81996
2988,0.16364,1,-10.0,-10.0,False,20000,20390,3.453300714492798,0.0005385620256766551,0.8,0.8199799999999999
2989,0.16336,9,-18.0,-17.6,False,20000,20399,4.6666717529296875,0.0005384100489264885,0.79,0.82016
2990,0.16308,1,10.0,10.0,True,20000,20400,3.6575469970703125,0.0005382580543687263,0.79,0.82018
2991,0.1628,1,10.0,10.0,True,20000,20401,3.917024850845337,0.000538106042033983,0.79,0.8202
2992,0.16252,1,-10.0,-10.0,False,20000,20402,4.604040145874023,0.0005379540119528772,0.78,0.82022
2993,0.16224,1,10.0,10.0,True,20000,20403,3.6251871585845947,0.0005378019641560306,0.78,0.8202400000000001
2994,0.16196,2,9.0,9.2,True,20000,20405,3.759622097015381,0.0005376498986740691,0.78,0.82028
2995,0.16168,5,6.0,6.4,True,20000,20410,4.067715644836426,0.0005374978155376218,0.78,0.82038
2996,0.1614,6,-15.0,-14.4,False,20000,20416,4.353960037231445,0.0005373457147773212,0.77,0.8205
2997,0.16112,2,9.0,9.2,True,20000,20418,3.786576509475708,0.0005371935964238034,0.77,0.82054
2998,0.16084,2,9.0,9.2,True,20000,20420,3.7408952713012695,0.0005370414605077083,0.77,0.82058
2999,0.16056,3,8.0,8.4,True,20000,20423,3.5776195526123047,0.0005368893070596791,0.77,0.82064
3000,0.16028,10,1.0,1.6,True,20000,20433,5.14376974105835,0.0005367371361103628,0.77,0.82084
3001,0.16,1,10.0,10.0,True,20000,20434,4.492693901062012,0.0005365849476904097,0.77,0.82086
3002,0.15972,5,6.0,6.4,True,20000,20439,3.7176856994628906,0.0005364327418304734,0.77,0.82096
3003,0.15944,4,7.0,7.2,True,20000,20443,4.152907371520996,0.0005362805185612116,0.77,0.82104
3004,0.15916,2,9.0,9.2,True,20000,20445,2.9584310054779053,0.0005361282779132851,0.77,0.82108
3005,0.15888,2,9.0,9.2,True,20000,20447,3.4319562911987305,0.0005359760199173583,0.77,0.8211200000000001
3006,0.1586,4,7.0,7.6,True,20000,20451,3.5198488235473633,0.000535823744604099,0.78,0.8211999999999999
3007,0.15832,2,-11.0,-11.2,False,20000,20453,4.4354729652404785,0.0005356714520041787,0.77,0.82124
3008,0.15804,1,-10.0,-10.0,False,20000,20454,3.526398181915283,0.000535519142148272,0.76,0.82126
3009,0.15776,1,10.0,10.0,True,20000,20455,3.0666589736938477,0.0005353668150670576,0.76,0.82128
3010,0.15748,1,-10.0,-10.0,False,20000,20456,3.691267490386963,0.000535214470791217,0.76,0.8213
3011,0.1572,45,-45.0,-45.2,False,20000,20501,3.951807975769043,0.0005350621093514355,0.75,0.8222
3012,0.15692,2,-11.0,-10.8,False,20000,20503,3.581026792526245,0.0005349097307784018,0.75,0.8222400000000001
3013,0.15664,20,-9.0,-8.4,True,20000,20523,4.252913475036621,0.0005347573351028083,0.75,0.82264
3014,0.15636,2,9.0,9.2,True,20000,20525,4.475386619567871,0.0005346049223553503,0.76,0.8226800000000001
3015,0.15608,1,10.0,10.0,True,20000,20526,4.361415386199951,0.0005344524925667271,0.77,0.8227
3016,0.1558,3,8.0,8.4,True,20000,20529,4.415521621704102,0.000534300045767641,0.77,0.8227599999999999
3017,0.15552,4,7.0,7.6,True,20000,20533,4.219283103942871,0.000534147581988798,0.77,0.82284
3018,0.15524,1,10.0,10.0,True,20000,20534,3.8442234992980957,0.0005339951012609075,0.77,0.8228599999999999
3019,0.15496,5,6.0,6.4,True,20000,20539,4.348621368408203,0.0005338426036146822,0.77,0.8229599999999999
3020,0.15468,1,10.0,10.0,True,20000,20540,3.018704652786255,0.000533690089080838,0.77,0.82298
3021,0.1544,4,7.0,7.6,True,20000,20544,4.193700790405273,0.0005335375576900948,0.77,0.8230599999999999
3022,0.15412,2,9.0,9.2,True,20000,20546,4.145885467529297,0.0005333850094731753,0.77,0.8231
3023,0.15384,5,6.0,6.8,True,20000,20551,3.532625675201416,0.0005332324444608061,0.77,0.8232
3024,0.15356,5,6.0,6.0,True,20000,20556,2.925602912902832,0.0005330798626837167,0.78,0.8233
3025,0.15328,2,9.0,9.2,True,20000,20558,3.690675973892212,0.0005329272641726402,0.78,0.82334
3026,0.153,2,9.0,9.2,True,20000,20560,3.482781410217285,0.0005327746489583133,0.78,0.82338
3027,0.15272,5,6.0,6.4,True,20000,20565,3.432706832885742,0.0005326220170714755,0.78,0.82348
3028,0.15244,5,6.0,6.4,True,20000,20570,4.198328971862793,0.0005324693685428702,0.78,0.82358
3029,0.15216,2,9.0,9.2,True,20000,20572,3.2186365127563477,0.000532316703403244,0.79,0.82362
3030,0.15188,7,4.0,4.4,True,20000,20579,4.50273323059082,0.0005321640216833465,0.8,0.82376
3031,0.1516,3,8.0,8.4,True,20000,20582,4.12158203125,0.0005320113234139313,0.8,0.82382
3032,0.15132,3,8.0,8.4,True,20000,20585,5.207695007324219,0.0005318586086257547,0.8,0.82388
3033,0.15104,5,6.0,6.8,True,20000,20590,4.015830039978027,0.0005317058773495767,0.8,0.8239799999999999
3034,0.15076,2,9.0,9.2,True,20000,20592,3.5326437950134277,0.0005315531296161605,0.8,0.82402
3035,0.15048,4,7.0,7.6,True,20000,20596,3.4676880836486816,0.0005314003654562725,0.8,0.8241
3036,0.1502,3,8.0,8.4,True,20000,20599,3.6285743713378906,0.0005312475849006827,0.81,0.82416
3037,0.14992,3,8.0,8.4,True,20000,20602,3.789479970932007,0.000531094787980164,0.81,0.82422
3038,0.14964,9,2.0,2.8,True,20000,20611,3.7661445140838623,0.0005309419747254931,0.82,0.8244
3039,0.14936,3,8.0,8.4,True,20000,20614,3.7282819747924805,0.0005307891451674496,0.83,0.82446
3040,0.14908,1,10.0,10.0,True,20000,20615,3.8353772163391113,0.0005306362993368167,0.83,0.8244800000000001
3041,0.1488,2,9.0,9.2,True,20000,20617,4.587004661560059,0.0005304834372643803,0.84,0.82452
3042,0.14852,5,6.0,6.8,True,20000,20622,3.7018539905548096,0.0005303305589809302,0.84,0.82462
3043,0.14824,2,-11.0,-10.8,False,20000,20624,3.4819023609161377,0.0005301776645172592,0.83,0.82466
3044,0.14796,4,7.0,7.6,True,20000,20628,5.21144962310791,0.0005300247539041633,0.83,0.82474
3045,0.14768,3,8.0,8.0,True,20000,20631,4.074758052825928,0.000529871827172442,0.83,0.8248
3046,0.1474,4,7.0,7.2,True,20000,20635,4.418496608734131,0.0005297188843528976,0.83,0.8248800000000001
3047,0.14712,8,3.0,3.2,True,20000,20643,3.286804437637329,0.0005295659254763363,0.83,0.82504
3048,0.14684,1,10.0,10.0,True,20000,20644,3.5275027751922607,0.0005294129505735668,0.83,0.82506
3049,0.14656,4,7.0,7.6,True,20000,20648,4.713595390319824,0.0005292599596754016,0.84,0.82514
3050,0.14628,1,10.0,10.0,True,20000,20649,2.9125800132751465,0.000529106952812656,0.84,0.82516
3051,0.146,2,9.0,9.2,True,20000,20651,3.2433855533599854,0.000528953930016149,0.84,0.8251999999999999
3052,0.14572,1,10.0,10.0,True,20000,20652,4.442007064819336,0.0005288008913167023,0.84,0.8252200000000001
3053,0.14544,1,-10.0,-10.0,False,20000,20653,3.9681649208068848,0.000528647836745141,0.84,0.82524
3054,0.14516,4,7.0,7.2,True,20000,20657,3.21632719039917,0.0005284947663322935,0.84,0.82532
3055,0.14488,1,10.0,10.0,True,20000,20658,4.199803352355957,0.0005283416801089915,0.85,0.82534
3056,0.1446,2,9.0,9.2,True,20000,20660,3.4018383026123047,0.0005281885781060695,0.85,0.82538
3057,0.14432,20,-9.0,-8.4,True,20000,20680,3.8646836280822754,0.0005280354603543654,0.85,0.82578
3058,0.14404,1,10.0,10.0,True,20000,20681,4.930637359619141,0.0005278823268847202,0.85,0.8258000000000001
3059,0.14376,28,-17.0,-16.4,True,20000,20709,3.8136227130889893,0.0005277291777279783,0.85,0.82636
3060,0.14348,2,9.0,9.2,True,20000,20711,3.587385416030884,0.0005275760129149869,0.85,0.8264
3061,0.1432,6,5.0,6.0,True,20000,20717,3.512882709503174,0.0005274228324765967,0.86,0.8265199999999999
3062,0.14292,2,9.0,9.2,True,20000,20719,3.9749157428741455,0.0005272696364436613,0.86,0.82656
3063,0.14264,3,8.0,8.4,True,20000,20722,2.9598817825317383,0.0005271164248470374,0.86,0.8266199999999999
3064,0.14236,45,-45.0,-45.6,False,20000,20767,3.87318754196167,0.0005269631977175851,0.86,0.82752
3065,0.14208,3,8.0,8.4,True,20000,20770,3.878065586090088,0.0005268099550861675,0.86,0.82758
3066,0.1418,2,9.0,9.2,True,20000,20772,3.836549758911133,0.0005266566969836507,0.86,0.82762
3067,0.14152,25,-34.0,-34.0,False,20000,20797,3.7823657989501953,0.0005265034234409042,0.85,0.82812
3068,0.14124,1,10.0,10.0,True,20000,20798,3.474802255630493,0.0005263501344888003,0.85,0.8281400000000001
3069,0.14096,1,-10.0,-10.0,False,20000,20799,3.640583038330078,0.0005261968301582145,0.84,0.82816
3070,0.14068,2,9.0,9.2,True,20000,20801,3.838888168334961,0.0005260435104800253,0.84,0.8282
3071,0.1404,6,5.0,5.6,True,20000,20807,4.238398551940918,0.0005258901754851148,0.84,0.82832
3072,0.14012,1,10.0,10.0,True,20000,20808,3.8037352561950684,0.0005257368252043677,0.84,0.8283400000000001
3073,0.13984,1,-10.0,-10.0,False,20000,20809,3.823258399963379,0.0005255834596686718,0.83,0.82836
3074,0.13956,4,7.0,7.6,True,20000,20813,3.7850868701934814,0.0005254300789089178,0.83,0.8284400000000001
3075,0.13928,7,4.0,4.4,True,20000,20820,4.608121871948242,0.0005252766829560002,0.83,0.8285800000000001
3076,0.139,45,-45.0,-44.8,False,20000,20865,4.722317695617676,0.0005251232718408159,0.82,0.82948
3077,0.13872,1,10.0,10.0,True,20000,20866,4.092201232910156,0.0005249698455942649,0.82,0.8295
3078,0.13844,4,7.0,7.2,True,20000,20870,3.8380134105682373,0.0005248164042472506,0.82,0.82958
3079,0.13816,2,9.0,9.2,True,20000,20872,4.039036273956299,0.0005246629478306791,0.82,0.82962
3080,0.13788,2,9.0,9.2,True,20000,20874,3.8132691383361816,0.0005245094763754598,0.82,0.8296600000000001
3081,0.1376,1,10.0,10.0,True,20000,20875,4.208568572998047,0.0005243559899125049,0.82,0.82968
3082,0.13732,3,8.0,8.0,True,20000,20878,4.0024919509887695,0.0005242024884727298,0.83,0.82974
3083,0.13704,3,8.0,8.4,True,20000,20881,3.431879997253418,0.0005240489720870526,0.83,0.8298000000000001
3084,0.13676,1,10.0,10.0,True,20000,20882,3.4869656562805176,0.000523895440786395,0.83,0.82982
3085,0.13648,3,8.0,8.4,True,20000,20885,3.5682003498077393,0.0005237418946016811,0.84,0.82988
3086,0.1362,4,-13.0,-12.4,False,20000,20889,4.346532821655273,0.0005235883335638383,0.83,0.82996
3087,0.13592,1,-10.0,-10.0,False,20000,20890,4.961316108703613,0.0005234347577037969,0.82,0.8299799999999999
3088,0.13564,4,7.0,7.6,True,20000,20894,3.2424209117889404,0.0005232811670524903,0.83,0.83006
3089,0.13536,3,8.0,8.4,True,20000,20897,3.886861801147461,0.0005231275616408549,0.84,0.83012
3090,0.13508,2,9.0,9.2,True,20000,20899,3.7477900981903076,0.0005229739414998298,0.84,0.83016
3091,0.1348,1,10.0,10.0,True,20000,20900,3.317019462585449,0.0005228203066603574,0.84,0.8301799999999999
