variant,episode,epsilon,moves,return,won,replay_size,loss,rolling_success_100
dueling_dqn,299,0.79779,36,-25.0,True,7263,8.890609359823998e-10,0.67
dueling_dqn,300,0.79711,7,4.0,True,7270,9.126845945672812e-09,0.67
dueling_dqn,301,0.79643,16,-5.0,True,7286,3.0989241395218414e-08,0.67
dueling_dqn,302,0.79575,40,-40.0,False,7326,4.304177423364308e-07,0.66
dueling_dqn,303,0.79507,8,3.0,True,7334,2.7548273351385433e-07,0.67
dueling_dqn,304,0.79439,3,8.0,True,7337,1.5840795697386056e-07,0.68
dueling_dqn,305,0.79371,37,-26.0,True,7374,1.721091166473343e-06,0.68
dueling_dqn,306,0.79304,9,2.0,True,7383,1.2966421536475536e-06,0.68
dueling_dqn,307,0.79236,13,-2.0,True,7396,2.3228838017530506e-06,0.69
dueling_dqn,308,0.79168,15,-4.0,True,7411,2.2132101094030077e-06,0.69
dueling_dqn,309,0.791,40,-40.0,False,7451,6.71912448524381e-06,0.68
dueling_dqn,310,0.79032,17,-6.0,True,7468,1.7378903066855855e-05,0.68
dueling_dqn,311,0.78964,20,-9.0,True,7488,4.2388470319565386e-05,0.68
dueling_dqn,312,0.78896,5,6.0,True,7493,3.6304565583122894e-05,0.68
dueling_dqn,313,0.78829,1,-10.0,False,7494,0.00011852940951939672,0.68
dueling_dqn,314,0.78761,36,-25.0,True,7530,0.00012760315439663827,0.68
dueling_dqn,315,0.78693,16,-5.0,True,7546,0.0001527408603578806,0.68
dueling_dqn,316,0.78625,40,-40.0,False,7586,0.0028057685121893883,0.67
dueling_dqn,317,0.78557,26,-35.0,False,7612,0.0062527721747756,0.66
dueling_dqn,318,0.78489,4,-13.0,False,7616,0.0020740823820233345,0.65
dueling_dqn,319,0.78421,8,3.0,True,7624,0.001922214636579156,0.66
dueling_dqn,320,0.78354,6,5.0,True,7630,0.001571038388647139,0.67
dueling_dqn,321,0.78286,24,-13.0,True,7654,0.002602027030661702,0.67
dueling_dqn,322,0.78218,31,-20.0,True,7685,0.0011396646732464433,0.67
