episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100
285,0.92291,29,-38.0,-38.2,False,4028,3517,0.17018486559391022,0.000795961764797848,0.51
286,0.92264,14,-3.0,-2.6,True,4042,3531,0.20736873149871826,0.0007959283869907364,0.52
287,0.92237,38,-47.0,-47.0,False,4080,3569,0.13859747350215912,0.0007958948726165763,0.52
288,0.9221,12,-1.0,-0.4,True,4092,3581,0.1123824343085289,0.0007958612216885986,0.52
289,0.92183,7,-16.0,-15.8,False,4099,3588,0.11890105158090591,0.0007958274342200877,0.51
290,0.92156,9,-18.0,-17.8,False,4108,3597,0.1336967498064041,0.0007957935102243826,0.5
291,0.92129,1,-10.0,-10.0,False,4109,3598,0.10968365520238876,0.0007957594497148762,0.49
292,0.92101,13,-22.0,-22.0,False,4122,3611,0.11975323408842087,0.0007957252527050146,0.49
293,0.92074,10,1.0,1.2,True,4132,3621,0.0879383236169815,0.0007956909192082986,0.49
294,0.92047,1,10.0,10.0,True,4133,3622,0.11065007001161575,0.0007956564492382824,0.5
295,0.9202,8,-17.0,-16.6,False,4141,3630,0.11566898226737976,0.0007956218428085741,0.5
296,0.91993,3,-12.0,-11.6,False,4144,3633,0.08363940566778183,0.0007955870999328358,0.5
297,0.91966,18,-7.0,-6.8,True,4162,3651,0.1391144096851349,0.0007955522206247836,0.5
298,0.91939,45,-45.0,-45.0,False,4207,3696,0.11766325682401657,0.0007955172048981871,0.49
299,0.91911,45,-45.0,-45.0,False,4252,3741,0.0952107310295105,0.0007954820527668701,0.49
300,0.91884,13,-22.0,-22.0,False,4265,3754,0.1212737187743187,0.00079544676424471,0.49
301,0.91857,24,-33.0,-32.8,False,4289,3778,0.16137893497943878,0.0007954113393456383,0.48
302,0.9183,19,-8.0,-7.8,True,4308,3797,0.11537874490022659,0.00079537577808364,0.49
303,0.91803,39,-28.0,-27.8,True,4347,3836,0.10788391530513763,0.0007953400804727543,0.49
304,0.91776,14,-3.0,-2.6,True,4361,3850,0.11575192958116531,0.0007953042465270739,0.49
305,0.91749,2,-11.0,-10.8,False,4363,3852,0.20076020061969757,0.0007952682762607454,0.49
306,0.91721,14,-3.0,-2.8,True,4377,3866,0.0850500836968422,0.0007952321696879696,0.49
307,0.91694,26,-15.0,-15.0,True,4403,3892,0.0978563129901886,0.0007951959268230006,0.5
308,0.91667,16,-5.0,-4.6,True,4419,3908,0.0878305733203888,0.0007951595476801465,0.5
309,0.9164,9,-18.0,-18.0,False,4428,3917,0.07426486164331436,0.0007951230322737692,0.5
310,0.91613,7,4.0,4.2,True,4435,3924,0.09588820487260818,0.0007950863806182846,0.51
311,0.91586,1,10.0,10.0,True,4436,3925,0.07070528715848923,0.000795049592728162,0.51
312,0.91559,7,4.0,4.0,True,4443,3932,0.12080951780080795,0.0007950126686179246,0.51
313,0.91531,22,-11.0,-10.8,True,4465,3954,0.10487523674964905,0.0007949756083021496,0.52
314,0.91504,45,-45.0,-44.8,False,4510,3999,0.08873863518238068,0.0007949384117954679,0.51
315,0.91477,24,-13.0,-12.8,True,4534,4023,0.186209037899971,0.000794901079112564,0.51
316,0.9145,1,10.0,10.0,True,4535,4024,0.1492062360048294,0.0007948636102681762,0.51
317,0.91423,4,-13.0,-13.0,False,4539,4028,0.13135109841823578,0.0007948260052770967,0.5
318,0.91396,44,-53.0,-52.4,False,4583,4072,0.13827486336231232,0.0007947882641541711,0.5
319,0.91369,45,-45.0,-44.6,False,4628,4117,0.11759127676486969,0.0007947503869142994,0.49
320,0.91341,16,-5.0,-4.8,True,4644,4133,0.0981292799115181,0.0007947123735724347,0.49
321,0.91314,13,-2.0,-1.8,True,4657,4146,0.08123736828565598,0.0007946742241435841,0.5
322,0.91287,4,7.0,7.2,True,4661,4150,0.08939402550458908,0.0007946359386428084,0.51
323,0.9126,1,-10.0,-10.0,False,4662,4151,0.16007749736309052,0.0007945975170852222,0.5
324,0.91233,6,5.0,5.4,True,4668,4157,0.08330467343330383,0.0007945589594859935,0.5
325,0.91206,13,-22.0,-21.8,False,4681,4170,0.08275072276592255,0.0007945202658603443,0.49
326,0.91179,1,-10.0,-10.0,False,4682,4171,0.06829499453306198,0.0007944814362235504,0.48
327,0.91151,45,-45.0,-44.8,False,4727,4216,0.08254095911979675,0.0007944424705909409,0.48
328,0.91124,17,-26.0,-26.0,False,4744,4233,0.09464690089225769,0.0007944033689778991,0.47
329,0.91097,16,-5.0,-4.4,True,4760,4249,0.06522580236196518,0.0007943641313998615,0.47
330,0.9107,4,7.0,7.0,True,4764,4253,0.12785688042640686,0.0007943247578723183,0.48
331,0.91043,9,2.0,2.0,True,4773,4262,0.20115233957767487,0.0007942852484108139,0.48
332,0.91016,9,-18.0,-17.8,False,4782,4271,0.1784890741109848,0.0007942456030309459,0.48
333,0.90989,45,-45.0,-44.8,False,4827,4316,0.13384725153446198,0.0007942058217483655,0.47
334,0.90961,2,9.0,9.2,True,4829,4318,0.1217384785413742,0.0007941659045787779,0.48
335,0.90934,6,-15.0,-15.0,False,4835,4324,0.1489369124174118,0.0007941258515379416,0.48
336,0.90907,27,-36.0,-36.0,False,4862,4351,0.1139461100101471,0.0007940856626416692,0.48
337,0.9088,24,-13.0,-12.8,True,4886,4375,0.12015512585639954,0.0007940453379058264,0.49
338,0.90853,2,9.0,9.0,True,4888,4377,0.07297436892986298,0.0007940048773463328,0.49
339,0.90826,15,-4.0,-3.8,True,4903,4392,0.089676633477211,0.0007939642809791617,0.49
340,0.90799,1,-10.0,-10.0,False,4904,4393,0.05437217280268669,0.0007939235488203397,0.49
341,0.90771,29,-38.0,-38.4,False,4933,4422,0.09497684985399246,0.0007938826808859474,0.49
342,0.90744,6,5.0,5.2,True,4939,4428,0.10369085520505905,0.0007938416771921187,0.5
343,0.90717,13,-2.0,-1.2,True,4952,4441,0.07865333557128906,0.0007938005377550412,0.51
344,0.9069,4,7.0,7.2,True,4956,4445,0.07154782116413116,0.0007937592625909561,0.51
345,0.90663,1,10.0,10.0,True,4957,4446,0.10415726155042648,0.0007937178517161583,0.51
346,0.90636,1,-10.0,-10.0,False,4958,4447,0.054363712668418884,0.0007936763051469961,0.5
347,0.90609,2,-11.0,-11.2,False,4960,4449,0.12909258902072906,0.0007936346228998714,0.49
348,0.90581,15,-4.0,-4.0,True,4975,4464,0.08252115547657013,0.0007935928049912398,0.49
349,0.90554,1,10.0,10.0,True,4976,4465,0.06001756712794304,0.00079355085143761,0.49
350,0.90527,5,6.0,6.0,True,4981,4470,0.09522214531898499,0.000793508762255545,0.5
351,0.905,18,-7.0,-6.4,True,4999,4488,0.10430869460105896,0.0007934665374616608,0.51
352,0.90473,33,-22.0,-22.0,True,5032,4521,0.14785730838775635,0.000793424177072627,0.51
353,0.90446,4,-13.0,-13.0,False,5036,4525,0.12571412324905396,0.0007933816811051669,0.5
354,0.90419,6,5.0,5.4,True,5042,4531,0.19644832611083984,0.0007933390495760573,0.51
355,0.90391,6,5.0,5.2,True,5048,4537,0.1658390462398529,0.0007932962825021283,0.52
356,0.90364,27,-16.0,-15.6,True,5075,4564,0.12058199197053909,0.0007932533799002638,0.52
357,0.90337,1,-10.0,-10.0,False,5076,4565,0.09028732031583786,0.0007932103417874008,0.52
358,0.9031,41,-50.0,-50.0,False,5117,4606,0.1102590337395668,0.0007931671681805305,0.51
359,0.90283,7,4.0,4.4,True,5124,4613,0.08419578522443771,0.0007931238590966968,0.52
360,0.90256,30,-39.0,-38.6,False,5154,4643,0.10450303554534912,0.0007930804145529977,0.52
361,0.90229,9,-18.0,-18.0,False,5163,4652,0.12276501208543777,0.0007930368345665841,0.52
362,0.90201,29,-18.0,-18.0,True,5192,4681,0.11157351732254028,0.0007929931191546609,0.52
363,0.90174,4,7.0,7.2,True,5196,4685,0.08744048327207565,0.0007929492683344863,0.53
364,0.90147,23,-12.0,-11.6,True,5219,4708,0.102068692445755,0.0007929052821233718,0.54
365,0.9012,12,-1.0,-0.6,True,5231,4720,0.08772152662277222,0.0007928611605386826,0.54
366,0.90093,26,-35.0,-34.8,False,5257,4746,0.0805785208940506,0.000792816903597837,0.53
367,0.90066,1,10.0,10.0,True,5258,4747,0.0894283875823021,0.000792772511318307,0.53
368,0.90039,3,8.0,8.0,True,5261,4750,0.10727336257696152,0.000792727983717618,0.54
369,0.90011,14,-3.0,-2.6,True,5275,4764,0.15538091957569122,0.0007926833208133487,0.54
370,0.89984,6,5.0,6.0,True,5281,4770,0.15021875500679016,0.0007926385226231315,0.54
371,0.89957,7,4.0,4.2,True,5288,4777,0.13283808529376984,0.0007925935891646519,0.54
372,0.8993,6,5.0,5.6,True,5294,4783,0.1305466592311859,0.000792548520455649,0.55
373,0.89903,4,7.0,7.0,True,5298,4787,0.14618459343910217,0.0007925033165139151,0.56
374,0.89876,7,-16.0,-16.2,False,5305,4794,0.12327652424573898,0.0007924579773572961,0.56
375,0.89849,6,-15.0,-14.6,False,5311,4800,0.10888790339231491,0.0007924125030036912,0.55
376,0.89821,5,6.0,6.4,True,5316,4805,0.11890248954296112,0.0007923668934710526,0.56
377,0.89794,23,-32.0,-32.0,False,5339,4828,0.10270701348781586,0.0007923211487773867,0.56
378,0.89767,7,4.0,4.0,True,5346,4835,0.0818605050444603,0.0007922752689407526,0.57
379,0.8974,4,7.0,7.4,True,5350,4839,0.12942565977573395,0.000792229253979263,0.58
380,0.89713,9,-18.0,-18.2,False,5359,4848,0.08524566143751144,0.0007921831039110836,0.58
381,0.89686,5,-14.0,-14.0,False,5364,4853,0.09170461446046829,0.000792136818754434,0.58
382,0.89659,45,-45.0,-45.0,False,5409,4898,0.09763474762439728,0.0007920903985275868,0.57
383,0.89631,2,9.0,9.2,True,5411,4900,0.13144885003566742,0.0007920438432488677,0.57
384,0.89604,17,-6.0,-5.8,True,5428,4917,0.10663159191608429,0.0007919971529366564,0.57
385,0.89577,1,10.0,10.0,True,5429,4918,0.1564081311225891,0.0007919503276093853,0.58
386,0.8955,7,4.0,4.4,True,5436,4925,0.08655136078596115,0.0007919033672855402,0.58
387,0.89523,31,-40.0,-39.8,False,5467,4956,0.09453848004341125,0.0007918562719836605,0.58
388,0.89496,7,4.0,4.2,True,5474,4963,0.1098569706082344,0.0007918090417223386,0.58
389,0.89469,15,-4.0,-3.6,True,5489,4978,0.08186760544776917,0.0007917616765202201,0.59
390,0.89441,25,-14.0,-13.4,True,5514,5003,0.08229532092809677,0.0007917141763960043,0.6
391,0.89414,6,5.0,5.4,True,5520,5009,0.14358703792095184,0.0007916665413684434,0.61
392,0.89387,2,9.0,9.0,True,5522,5011,0.16249722242355347,0.0007916187714563428,0.62
393,0.8936,12,-21.0,-21.0,False,5534,5023,0.14627967774868011,0.0007915708666785615,0.61
394,0.89333,4,7.0,7.2,True,5538,5027,0.12403126806020737,0.0007915228270540114,0.61
395,0.89306,24,-13.0,-13.0,True,5562,5051,0.122365303337574,0.000791474652601658,0.62
396,0.89279,3,8.0,8.4,True,5565,5054,0.08902239054441452,0.0007914263433405196,0.63
397,0.89251,10,1.0,1.4,True,5575,5064,0.09468615800142288,0.000791377899289668,0.63
398,0.89224,5,-14.0,-14.0,False,5580,5069,0.10128404945135117,0.0007913293204682281,0.63
399,0.89197,5,6.0,6.2,True,5585,5074,0.09873995929956436,0.0007912806068953781,0.64
400,0.8917,21,-10.0,-9.2,True,5606,5095,0.10364029556512833,0.0007912317585903494,0.65
401,0.89143,10,1.0,1.8,True,5616,5105,0.0942712128162384,0.0007911827755724265,0.66
402,0.89116,6,5.0,5.2,True,5622,5111,0.0799637883901596,0.000791133657860947,0.66
403,0.89089,2,-11.0,-11.0,False,5624,5113,0.07915382832288742,0.0007910844054753019,0.65
404,0.89061,24,-33.0,-33.0,False,5648,5137,0.0978563129901886,0.0007910350184349353,0.64
405,0.89034,2,-11.0,-11.0,False,5650,5139,0.09230448305606842,0.0007909854967593444,0.64
406,0.89007,10,-19.0,-19.2,False,5660,5149,0.06590303033590317,0.0007909358404680796,0.63
407,0.8898,9,2.0,2.8,True,5669,5158,0.08642172068357468,0.0007908860495807442,0.63
408,0.88953,2,-11.0,-11.0,False,5671,5160,0.07175085693597794,0.0007908361241169951,0.62
409,0.88926,11,-20.0,-19.4,False,5682,5171,0.10379698127508163,0.0007907860640965419,0.62
410,0.88899,2,9.0,9.2,True,5684,5173,0.07665830105543137,0.0007907358695391477,0.62
411,0.88871,18,-7.0,-6.6,True,5702,5191,0.09263122081756592,0.0007906855404646284,0.62
412,0.88844,1,10.0,10.0,True,5703,5192,0.11771640181541443,0.0007906350768928532,0.62
413,0.88817,23,-12.0,-11.6,True,5726,5215,0.08712310343980789,0.0007905844788437443,0.62
414,0.8879,9,-18.0,-18.4,False,5735,5224,0.07153654843568802,0.0007905337463372769,0.62
415,0.88763,8,3.0,3.4,True,5743,5232,0.0888725221157074,0.0007904828793934793,0.62
416,0.88736,3,8.0,8.4,True,5746,5235,0.07142216712236404,0.0007904318780324333,0.62
417,0.88709,19,-8.0,-7.4,True,5765,5254,0.10529100149869919,0.0007903807422742733,0.63
418,0.88681,37,-26.0,-25.4,True,5802,5291,0.1275007277727127,0.0007903294721391867,0.64
419,0.88654,13,-2.0,-1.8,True,5815,5304,0.1062331572175026,0.0007902780676474143,0.65
420,0.88627,19,-8.0,-7.8,True,5834,5323,0.11949590593576431,0.0007902265288192499,0.65
421,0.886,4,-13.0,-13.2,False,5838,5327,0.0791630819439888,0.0007901748556750399,0.64
422,0.88573,7,4.0,4.2,True,5845,5334,0.11982818692922592,0.0007901230482351843,0.64
423,0.88546,4,7.0,7.4,True,5849,5338,0.12130878120660782,0.0007900711065201356,0.65
424,0.88519,24,-13.0,-12.6,True,5873,5362,0.08721223473548889,0.0007900190305504,0.65
425,0.88491,4,7.0,7.4,True,5877,5366,0.09402348101139069,0.0007899668203465357,0.66
426,0.88464,45,-45.0,-45.0,False,5922,5411,0.0912676602602005,0.000789914475929155,0.66
427,0.88437,14,-3.0,-2.6,True,5936,5425,0.08960426598787308,0.0007898619973189223,0.67
428,0.8841,12,-21.0,-20.6,False,5948,5437,0.06995204091072083,0.0007898093845365555,0.67
429,0.88383,10,1.0,1.2,True,5958,5447,0.08204028010368347,0.0007897566376028252,0.67
430,0.88356,4,7.0,7.2,True,5962,5451,0.10537496209144592,0.000789703756538555,0.67
431,0.88329,2,9.0,9.0,True,5964,5453,0.08121007680892944,0.0007896507413646217,0.67
432,0.88301,3,-12.0,-12.0,False,5967,5456,0.06743787974119186,0.0007895975921019548,0.67
433,0.88274,18,-7.0,-6.4,True,5985,5474,0.08357581496238708,0.0007895443087715365,0.68
434,0.88247,2,9.0,9.2,True,5987,5476,0.05778174847364426,0.0007894908913944026,0.68
435,0.8822,13,-2.0,-1.8,True,6000,5489,0.07528328150510788,0.0007894373399916412,0.69
436,0.88193,6,-15.0,-14.8,False,6006,5495,0.08609157800674438,0.0007893836545843938,0.69
437,0.88166,4,-13.0,-13.2,False,6010,5499,0.08736380934715271,0.0007893298351938543,0.68
438,0.88139,8,3.0,3.6,True,6018,5507,0.16246387362480164,0.0007892758818412697,0.68
439,0.88111,10,1.0,1.4,True,6028,5517,0.14590342342853546,0.0007892217945479401,0.68
440,0.88084,14,-23.0,-22.8,False,6042,5531,0.12104038894176483,0.0007891675733352183,0.68
441,0.88057,18,-7.0,-6.6,True,6060,5549,0.13000181317329407,0.0007891132182245099,0.69
442,0.8803,27,-16.0,-15.6,True,6087,5576,0.10708125680685043,0.0007890587292372735,0.69
443,0.88003,8,-17.0,-17.2,False,6095,5584,0.09840073436498642,0.0007890041063950203,0.68
444,0.87976,9,2.0,2.4,True,6104,5593,0.11172628402709961,0.0007889493497193149,0.68
445,0.87949,7,-16.0,-15.8,False,6111,5600,0.08596926927566528,0.000788894459231774,0.67
446,0.87921,1,10.0,10.0,True,6112,5601,0.083921879529953,0.0007888394349540677,0.68
447,0.87894,1,-10.0,-10.0,False,6113,5602,0.07118076086044312,0.0007887842769079186,0.68
448,0.87867,12,-21.0,-21.0,False,6125,5614,0.08894027024507523,0.0007887289851151024,0.67
449,0.8784,8,3.0,3.4,True,6133,5622,0.09987019747495651,0.0007886735595974472,0.67
450,0.87813,20,-29.0,-28.4,False,6153,5642,0.08776156604290009,0.0007886180003768342,0.66
451,0.87786,1,-10.0,-10.0,False,6154,5643,0.08066122978925705,0.0007885623074751975,0.65
452,0.87759,45,-34.0,-33.4,True,6199,5688,0.0909920483827591,0.0007885064809145234,0.65
453,0.87731,45,-45.0,-45.2,False,6244,5733,0.07759226858615875,0.0007884505207168516,0.65
454,0.87704,21,-30.0,-30.0,False,6265,5754,0.09577226638793945,0.0007883944269042742,0.64
455,0.87677,6,5.0,5.2,True,6271,5760,0.18411649763584137,0.0007883381994989363,0.64
456,0.8765,13,-22.0,-22.2,False,6284,5773,0.12173914909362793,0.0007882818385230355,0.63
457,0.87623,8,3.0,3.4,True,6292,5781,0.12054659426212311,0.0007882253439988221,0.64
458,0.87596,2,-11.0,-10.8,False,6294,5783,0.10055061429738998,0.0007881687159485995,0.64
459,0.87569,34,-23.0,-22.4,True,6328,5817,0.11667296290397644,0.0007881119543947233,0.64
460,0.87541,43,-32.0,-31.2,True,6371,5860,0.10188498347997665,0.000788055059359602,0.65
461,0.87514,3,8.0,8.0,True,6374,5863,0.07425486296415329,0.0007879980308656973,0.66
462,0.87487,23,-32.0,-31.8,False,6397,5886,0.08852343261241913,0.0007879408689355228,0.65
463,0.8746,3,-12.0,-12.2,False,6400,5889,0.07431072741746902,0.0007878835735916452,0.64
464,0.87433,29,-38.0,-38.2,False,6429,5918,0.08846858143806458,0.0007878261448566838,0.63
465,0.87406,42,-31.0,-30.2,True,6471,5960,0.08159669488668442,0.0007877685827533106,0.63
466,0.87379,23,-12.0,-11.4,True,6494,5983,0.07847387343645096,0.00078771088730425,0.64
467,0.87351,16,-5.0,-4.8,True,6510,5999,0.08165732771158218,0.0007876530585322795,0.64
468,0.87324,6,-15.0,-14.8,False,6516,6005,0.12500272691249847,0.0007875950964602288,0.63
469,0.87297,2,-11.0,-11.0,False,6518,6007,0.14752352237701416,0.0007875370011109805,0.62
470,0.8727,18,-27.0,-26.6,False,6536,6025,0.12424467504024506,0.0007874787725074698,0.61
471,0.87243,3,-12.0,-11.8,False,6539,6028,0.09154874086380005,0.0007874204106726842,0.6
472,0.87216,9,2.0,2.4,True,6548,6037,0.11880132555961609,0.0007873619156296643,0.6
473,0.87189,13,-2.0,-1.2,True,6561,6050,0.10525855422019958,0.0007873032874015028,0.6
474,0.87161,18,-7.0,-6.4,True,6579,6068,0.10336139798164368,0.0007872445260113454,0.61
475,0.87134,24,-13.0,-12.8,True,6603,6092,0.10004163533449173,0.00078718563148239,0.62
476,0.87107,11,0.0,0.4,True,6614,6103,0.09895522892475128,0.0007871266038378872,0.62
477,0.8708,45,-45.0,-45.4,False,6659,6148,0.08920791745185852,0.0007870674431011403,0.62
478,0.87053,17,-6.0,-5.0,True,6676,6165,0.0866275429725647,0.0007870081492955051,0.62
479,0.87026,12,-21.0,-20.6,False,6688,6177,0.0784449502825737,0.0007869487224443896,0.61
480,0.86999,27,-36.0,-36.0,False,6715,6204,0.08227597177028656,0.0007868891625712547,0.61
481,0.86971,44,-53.0,-52.8,False,6759,6248,0.07040991634130478,0.0007868294696996138,0.61
482,0.86944,3,-12.0,-11.8,False,6762,6251,0.09456882625818253,0.0007867696438530326,0.61
483,0.86917,30,-39.0,-39.2,False,6792,6281,0.11887820810079575,0.0007867096850551294,0.6
484,0.8689,7,-16.0,-15.8,False,6799,6288,0.0973513275384903,0.000786649593329575,0.59
485,0.86863,14,-3.0,-3.0,True,6813,6302,0.10168879479169846,0.0007865893687000927,0.59
486,0.86836,9,-18.0,-18.2,False,6822,6311,0.09746880829334259,0.0007865290111904581,0.58
487,0.86809,2,-11.0,-11.2,False,6824,6313,0.06772544980049133,0.0007864685208244995,0.58
488,0.86781,10,1.0,1.0,True,6834,6323,0.09043057262897491,0.0007864078976260975,0.58
489,0.86754,45,-45.0,-44.8,False,6879,6368,0.08612801134586334,0.0007863471416191852,0.57
490,0.86727,24,-13.0,-12.8,True,6903,6392,0.07725381851196289,0.0007862862528277481,0.57
491,0.867,1,10.0,10.0,True,6904,6393,0.07921218872070312,0.0007862252312758241,0.57
492,0.86673,44,-33.0,-32.8,True,6948,6437,0.07102227210998535,0.0007861640769875036,0.57
493,0.86646,2,9.0,9.2,True,6950,6439,0.0699007660150528,0.0007861027899869294,0.58
494,0.86619,17,-6.0,-5.8,True,6967,6456,0.06933064758777618,0.0007860413702982965,0.58
495,0.86591,5,6.0,6.0,True,6972,6461,0.04683176055550575,0.0007859798179458526,0.58
496,0.86564,45,-45.0,-45.0,False,7017,6506,0.08090272545814514,0.0007859181329538973,0.57
497,0.86537,12,-1.0,-0.6,True,7029,6518,0.11323551088571548,0.000785856315346783,0.57
498,0.8651,28,-37.0,-37.0,False,7057,6546,0.10631059855222702,0.0007857943651489145,0.57
499,0.86483,18,-27.0,-27.0,False,7075,6564,0.10847660899162292,0.0007857322823847485,0.56
500,0.86456,3,8.0,8.4,True,7078,6567,0.08918815851211548,0.0007856700670787944,0.56
501,0.86429,12,-1.0,-0.8,True,7090,6579,0.10021232813596725,0.0007856077192556139,0.56
502,0.86401,13,-2.0,-2.0,True,7103,6592,0.09578391164541245,0.0007855452389398206,0.56
503,0.86374,10,-19.0,-18.6,False,7113,6602,0.09590154141187668,0.0007854826261560811,0.56
504,0.86347,1,10.0,10.0,True,7114,6603,0.16241565346717834,0.0007854198809291138,0.57
505,0.8632,20,-29.0,-29.6,False,7134,6623,0.09075449407100677,0.0007853570032836895,0.57
506,0.86293,25,-34.0,-33.6,False,7159,6648,0.07601570338010788,0.0007852939932446315,0.57
507,0.86266,15,-24.0,-24.0,False,7174,6663,0.07938861101865768,0.0007852308508368148,0.56
508,0.86239,5,6.0,6.4,True,7179,6668,0.1035245880484581,0.0007851675760851672,0.57
509,0.86211,7,4.0,4.4,True,7186,6675,0.08062887191772461,0.0007851041690146687,0.58
510,0.86184,1,10.0,10.0,True,7187,6676,0.07243184745311737,0.0007850406296503514,0.58
511,0.86157,16,-5.0,-4.4,True,7203,6692,0.07607342302799225,0.0007849769580172993,0.58
512,0.8613,22,-31.0,-30.8,False,7225,6714,0.07517778128385544,0.0007849131541406493,0.57
513,0.86103,18,-27.0,-26.6,False,7243,6732,0.08088061958551407,0.0007848492180455902,0.56
514,0.86076,1,10.0,10.0,True,7244,6733,0.06669823080301285,0.0007847851497573626,0.57
515,0.86049,11,0.0,0.4,True,7255,6744,0.06768088042736053,0.0007847209493012599,0.57
516,0.86021,2,-11.0,-11.0,False,7257,6746,0.05337488651275635,0.0007846566167026274,0.56
517,0.85994,10,1.0,1.4,True,7267,6756,0.10811899602413177,0.0007845921519868625,0.56
518,0.85967,8,3.0,3.2,True,7275,6764,0.12972360849380493,0.000784527555179415,0.56
519,0.8594,1,10.0,10.0,True,7276,6765,0.1464260369539261,0.0007844628263057866,0.56
520,0.85913,44,-33.0,-32.0,True,7320,6809,0.11111222952604294,0.0007843979653915312,0.56
521,0.85886,3,8.0,8.2,True,7323,6812,0.10145258903503418,0.0007843329724622548,0.57
522,0.85859,24,-13.0,-12.6,True,7347,6836,0.10508140176534653,0.0007842678475436159,0.57
523,0.85831,11,0.0,0.2,True,7358,6847,0.10597146302461624,0.0007842025906613245,0.57
524,0.85804,6,5.0,5.2,True,7364,6853,0.10240346938371658,0.000784137201841143,0.57
525,0.85777,34,-43.0,-42.4,False,7398,6887,0.09120114892721176,0.000784071681108886,0.56
